"nbsp" "sing.sp" "FRic" "qual.FRic" "FEve" "FDiv" "FDis" "RaoQ" "Year"
"458" 62 62 0.664127441500912 1 0.575157315549035 0.691502274724108 2.26719213407121 6.27145298675925 "2021"
"459" 67 67 0.999973837150712 1 0.542510725210396 0.717989149654605 2.46066410020537 7.39471384770921 "1850"
"460" 62 62 0.914258882820581 1 0.406312256220512 0.801745481595204 2.89902819685614 10.0878797289815 "2021"
"461" 67 67 0.991888792266873 1 0.64792879377873 0.742330339571794 2.5944037439921 8.85874496058099 "1850"
"462" 62 62 0.908754004850505 1 0.465642874346629 0.690476667822372 2.48467289772808 7.71080565191609 "2021"
"463" 67 67 0.822923766064969 1 0.654864692778942 0.768805295120308 2.5866125641581 8.98853245449284 "1850"
"464" 62 62 0.898467965270113 1 0.493900780190548 0.73874351150597 2.86658128770691 10.9316480099017 "2021"
"465" 67 67 0.963318546544514 1 0.607123959102727 0.722341500109495 2.52098260843185 7.81257611848995 "1850"
"466" 62 62 0.894702715033598 1 0.420450985627219 0.669397832689175 2.33823614344609 7.26818788457998 "2021"
"467" 67 67 0.822923766064969 1 0.653599421569852 0.762250693151357 2.62092072944617 8.67780270163127 "1850"
"468" 62 62 0.697297246964414 1 0.435504922162859 0.756816110859438 2.41586163268676 7.80392861596285 "2021"
"469" 67 67 0.999828307565569 1 0.618687519499328 0.765953985816543 2.95376941961746 12.5193274124905 "1850"
"470" 62 62 0.527762144724033 1 0.33541920432138 0.625455246108564 1.94491481034397 4.58284690679189 "2021"
"471" 67 67 0.999996274078249 1 0.555920678911774 0.716795123390604 2.41933161060514 8.52719001652568 "1850"
"472" 62 62 0.606896916645843 1 0.458863711575605 0.781787892030351 2.48638997011007 7.25010177175703 "2021"
"473" 67 67 0.989941073274961 1 0.636857008247769 0.711837226207325 2.48391780864893 7.55605784820432 "1850"
"474" 62 62 0.569993712706422 1 0.500336640686131 0.656090347403624 2.26636902842213 6.5969881506976 "2021"
"475" 67 67 0.751794481373051 1 0.574111791824789 0.694456757846693 2.38365899428067 7.80415236996836 "1850"
"476" 62 62 0.884126831266769 1 0.51392974048286 0.765595071227702 3.02456670559847 11.7788457969645 "2021"
"477" 67 67 0.966257167070362 1 0.608159588864155 0.673703115421527 2.32747751323069 7.26970895727995 "1850"
"478" 62 62 0.869683958625211 1 0.524328682116134 0.698071744740515 2.36465676869229 7.10440246575837 "2021"
"479" 67 67 0.982990016999229 1 0.582666959433041 0.742418764302142 2.82437780199033 11.679903778241 "1850"
"480" 62 62 0.602096785802214 1 0.446669220746738 0.700062685146717 2.74324820211637 11.2452342251387 "2021"
"481" 67 67 0.999098709304635 1 0.605994294685758 0.689654872697648 2.42060287473391 7.53327928874638 "1850"
"482" 62 62 0.656242732412776 1 0.481985862480775 0.797520205414091 2.90979365017948 10.4532388889968 "2021"
"483" 67 67 1 1 0.625734574305039 0.762359888681524 2.6562396602911 8.94520227645113 "1850"
"484" 62 62 0.929262332566077 1 0.451047367416004 0.647693616455923 2.14946777833476 6.04883409931919 "2021"
"485" 67 67 0.972252992291458 1 0.550993657375882 0.693649259051484 2.38493409577341 7.70073167584636 "1850"
"486" 62 62 0.892124527756189 1 0.502178417918868 0.747056800635638 3.06521981449698 13.3446239440066 "2021"
"487" 67 67 0.982990016999229 1 0.604762755650666 0.709861085532582 2.34292142844986 7.41707275279392 "1850"
"488" 62 62 0.688922404463928 1 0.404353723241583 0.623304089603753 2.18208485611461 6.0514670224801 "2021"
"489" 67 67 0.981965269010663 1 0.608006853205621 0.718727797499909 2.45632236164192 8.91412719988794 "1850"
"490" 62 62 0.823769127061594 1 0.439977322286708 0.71915586543367 3.19659820579233 14.6180633401395 "2021"
"491" 67 67 0.989941073274961 1 0.623853339629852 0.762371212804751 2.7821493947558 10.154077872586 "1850"
"492" 62 62 0.771491899629004 1 0.47266034019055 0.778035851951438 3.05079914754944 11.8180018488984 "2021"
"493" 67 67 0.999582184588666 1 0.726430024253315 0.777612953676084 3.04160464248312 11.5752411827653 "1850"
"494" 62 62 0.877598070727667 1 0.316790853915322 0.695545921939648 2.35035931055053 7.23516969029529 "2021"
"495" 67 67 0.981965269010663 1 0.650528402773242 0.749265702678959 2.68300585196536 9.23846271949196 "1850"
"496" 62 62 0.826747276369083 1 0.574549981468992 0.751709976204578 2.80800366974674 10.3939027176192 "2021"
"497" 67 67 0.999837250684504 1 0.623516687653519 0.715464459022144 2.60820733128786 9.57063529700265 "1850"
"498" 62 62 0.566033203667865 1 0.363892593468099 0.708825957694135 2.30707487085729 6.31097812406877 "2021"
"499" 67 67 0.523716950438678 1 0.589878845756945 0.701529108171572 2.11053456508245 5.54231551988963 "1850"
"500" 62 62 0.966091135546835 1 0.476105375395958 0.686976044225805 2.45517057145011 8.37408655868005 "2021"
"501" 67 67 0.966257167070362 1 0.565255698827579 0.691426344193253 2.40119195017458 7.27868971764193 "1850"
"502" 62 62 0.57675643920239 1 0.50798388531291 0.823914062952032 3.30067460800043 14.7162708017037 "2021"
"503" 67 67 0.990435582191558 1 0.657579872922609 0.695292268272178 2.51824705522892 7.75104096558309 "1850"
"504" 62 62 0.611059939743869 1 0.471776447834228 0.72573391264005 2.40791456469481 7.70515663532423 "2021"
"505" 67 67 0.993224323807338 1 0.577107995824004 0.706770975002297 2.4193051474654 7.91590364549801 "1850"
"506" 62 62 0.704191012990345 1 0.411181656281211 0.751462285204893 3.04035806313365 11.7210563330179 "2021"
"507" 67 67 0.61198877278762 1 0.580102034668728 0.715678280880228 2.42420923101065 7.95427698296565 "1850"
"508" 62 62 0.94672521223687 1 0.546586096920193 0.722961496592101 2.6828849405593 10.2780608591138 "2021"
"509" 67 67 0.776031503353162 1 0.565555478950642 0.758537169566141 2.56302461670021 8.39518504092167 "1850"
"510" 62 62 0.760078849227656 1 0.428123202260036 0.718932935111286 2.26408290305675 6.64416640885683 "2021"
"511" 67 67 0.997850425363464 1 0.656334272332563 0.761001642750729 2.71446726490359 9.27325522767123 "1850"
"512" 62 62 0.475429847338569 1 0.538390060237838 0.705312054880413 2.48971369873803 8.08577939236444 "2021"
"513" 67 67 0.981477298808799 1 0.59012644613567 0.729360217620976 2.58574101421468 8.29308643445193 "1850"
"514" 62 62 0.873700476139477 1 0.563010309091549 0.670770485086898 2.36938160055035 7.04513886902766 "2021"
"515" 67 67 0.966257167070362 1 0.600368145152831 0.736421576085324 2.64274029883942 9.8767394960831 "1850"
"516" 62 62 0.212882826221252 1 0.479189889934706 0.737913643244756 2.31571777782759 6.96106339684956 "2021"
"517" 67 67 0.977755663645293 1 0.696226319716654 0.778575939810021 3.09680211936932 12.9188390063018 "1850"
"518" 62 62 0.562705394034371 1 0.413658972945201 0.754310149536021 2.85340282630422 10.6795881739533 "2021"
"519" 67 67 0.999582184588666 1 0.616264026649699 0.738074037199478 2.66596496399639 9.0577471889331 "1850"
"520" 62 62 0.902926387721914 1 0.594109930850607 0.726898155385166 2.45776952087625 7.26730826789066 "2021"
"521" 67 67 0.934428014595411 1 0.597699004183037 0.723098714804001 2.51857613101042 8.36081947102443 "1850"
"522" 62 62 0.849369171883445 1 0.458037827155392 0.806759221865707 2.91595065222534 10.6669059669559 "2021"
"523" 67 67 0.992523804635954 1 0.537389126205546 0.696109937228489 2.27463871201122 6.94295630014529 "1850"
"524" 62 62 0.651186768706704 1 0.426464584001923 0.683594328882058 2.15876680725871 6.67175436811716 "2021"
"525" 67 67 1 1 0.571547694545262 0.721510983988638 2.32749422140319 6.94255138709412 "1850"
"526" 62 62 0.781516519823582 1 0.430075816756965 0.55836026627181 1.93971973410756 5.19693158462537 "2021"
"527" 67 67 0.992523804635954 1 0.624992629373145 0.728138470433876 2.44394626789489 8.05991325235979 "1850"
"528" 62 62 0.929362271454328 1 0.481525455031235 0.625217835734305 2.18411408966426 6.30401287823761 "2021"
"529" 67 67 0.99079605708197 1 0.63386044035557 0.751937994222739 2.53447593326307 7.97504319732801 "1850"
"530" 62 62 0.430674813935263 1 0.451049315391164 0.711752329651366 2.18498814525922 5.85745801760304 "2021"
"531" 67 67 0.999828307565569 1 0.629194740579935 0.702855925903868 2.53426669721568 8.58443091460942 "1850"
"532" 62 62 0.870241878518149 1 0.537237460447898 0.661485023206776 2.31377971558201 6.40514128035469 "2021"
"533" 67 67 0.991888792266873 1 0.572411043684222 0.628950658863735 2.08546916078236 5.72298606753127 "1850"
"534" 62 62 0.844699523095226 1 0.489522828399519 0.724820362988746 2.53334616566697 8.9793448414431 "2021"
"535" 67 67 0.981477298808799 1 0.6163496089766 0.737096344902096 2.51085795428895 7.45376679248495 "1850"
"536" 62 62 0.83319032731928 1 0.510901348554411 0.736095257513434 2.69056898625449 9.29999722129084 "2021"
"537" 67 67 0.999902809868048 1 0.596149502927448 0.65366711697208 2.35408533776918 7.66363364641472 "1850"
"538" 62 62 0.504740645573009 1 0.442161376297873 0.62412297525002 2.27506581339091 8.18834703570976 "2021"
"539" 67 67 0.999828307565569 1 0.598269046959179 0.706821499296505 2.49740751595423 8.09505490974874 "1850"
"540" 62 62 0.925320340754273 1 0.470038640293329 0.7206936959414 2.29873190546495 6.87457185490156 "2021"
"541" 67 67 1 1 0.593768753309339 0.665353751139706 2.26266087292909 6.23644645265349 "1850"
"542" 62 62 0.80742295557013 1 0.478896488890946 0.679675186785178 2.62104002521036 9.4507402844668 "2021"
"543" 67 67 0.706367078956015 1 0.657642457939869 0.74386063918459 2.67968668046249 10.2728257803109 "1850"
"544" 62 62 0.577908789961147 1 0.441239959234256 0.752154091953945 2.98082723595537 11.1766647190314 "2021"
"545" 67 67 0.931993621529274 1 0.535792619717412 0.656054371513501 2.15235633725389 5.97043973531581 "1850"
"546" 62 62 0.43129097830642 1 0.48268046163452 0.704102986143894 2.49517440503499 8.58091962323738 "2021"
"547" 67 67 0.98730738814056 1 0.575362204370004 0.721886655558505 2.46210723777677 7.62534592545984 "1850"
"548" 62 62 0.528070734746698 1 0.483524953004633 0.760781147757499 2.7335090463326 9.66636688838724 "2021"
"549" 67 67 0.982779483849391 1 0.599309932611861 0.754429741971639 2.90069372039501 11.8724959978748 "1850"
"550" 62 62 0.954859486387805 1 0.550868461061547 0.690045055015978 2.59380657787627 9.4764373266888 "2021"
"551" 67 67 0.988912917574393 1 0.508720658310913 0.648240806266004 2.17413314968641 5.95486197865798 "1850"
"552" 62 62 0.683038019676626 1 0.541393836393454 0.701452818670076 2.39001498585656 8.37789653519538 "2021"
"553" 67 67 0.981965269010663 1 0.666911692189964 0.783338594996488 2.75639867923788 10.094307384064 "1850"
"554" 62 62 0.816407599497431 1 0.498424153024677 0.657950711717049 2.24697418788272 6.33561186192552 "2021"
"555" 67 67 0.815565680178565 1 0.602120179437771 0.749749877434935 2.50290190057663 8.19905012372002 "1850"
"556" 62 62 0.62375038002639 1 0.496399846766449 0.687975271094974 2.64213784266195 8.51166360036853 "2021"
"557" 67 67 0.98009780053174 1 0.556942567250481 0.736290696017796 2.4651120238096 7.87427625636847 "1850"
"558" 62 62 0.828314593195933 1 0.573786457939826 0.721731533776522 2.61335555603204 8.31211576146331 "2021"
"559" 67 67 1 1 0.567093053253159 0.707017197024787 2.57234423783198 9.51004257897305 "1850"
"560" 62 62 0.554109461777684 1 0.355944162797479 0.758847896718561 2.44979012799997 7.13087919091312 "2021"
"561" 67 67 0.999999960072516 1 0.621760280051716 0.680193930928675 2.54794231945603 9.62675793626178 "1850"
"562" 62 62 0.556443019956633 1 0.439900247322722 0.775477494991508 2.84243566665916 9.21257286888109 "2021"
"563" 67 67 0.981965269010663 1 0.565171179688826 0.708364431282067 2.36372434090167 7.80300369000581 "1850"
"564" 62 62 0.697060477045338 1 0.433357056705025 0.715632367899754 2.09591293953444 5.30602547962019 "2021"
"565" 67 67 0.989941073274961 1 0.636024124564634 0.685039446433866 2.30874597449772 6.57304575083498 "1850"
"566" 62 62 0.947657828005052 1 0.457649294877363 0.749460882979025 2.6832152443565 9.73857337632554 "2021"
"567" 67 67 0.981965269010663 1 0.673346494871876 0.71567777809546 2.67687552573733 9.10230536937978 "1850"
"568" 62 62 0.878422965803172 1 0.482819622455284 0.783889871124899 2.61278102118331 8.47042680672593 "2021"
"569" 67 67 0.815565680178565 1 0.621790619189766 0.733278057813693 2.89164404067378 11.5646074606928 "1850"
"570" 62 62 0.80360949249241 1 0.315592624031658 0.715803705020928 2.35233892904191 6.98124784040837 "2021"
"571" 67 67 0.995136819331123 1 0.582772770447612 0.661666966487596 2.32769756729073 7.15092234467798 "1850"
"572" 62 62 0.767313519435647 1 0.462870357747111 0.661593363568183 2.16430962365562 6.99368737581517 "2021"
"573" 67 67 0.523716950438678 1 0.636451785196787 0.772786188724376 2.73001894275456 9.0551607258862 "1850"
"574" 62 62 0.944490526432383 1 0.530243973604685 0.627503141531841 2.39495020634412 8.05749297885142 "2021"
"575" 67 67 0.990653629676281 1 0.656662877373473 0.712951764526286 2.49117814456788 7.86048208601455 "1850"
"576" 62 62 0.59123128786332 1 0.333421747102083 0.747984317659546 2.37391277150551 6.15047705847036 "2021"
"577" 67 67 0.999999999999998 1 0.622134514031324 0.630883107378409 2.30599810819384 7.23602384212897 "1850"
"578" 62 62 0.919564994421805 1 0.359096209608996 0.657019639344738 2.42259795349541 7.68966080183989 "2021"
"579" 67 67 0.999973837150712 1 0.582688194559333 0.764886389230338 2.8436407190952 11.6240688218821 "1850"
"580" 62 62 0.714608705809168 1 0.443907779022514 0.72603157369389 2.70786264823513 9.86430930498678 "2021"
"581" 67 67 0.999069152030793 1 0.615829477175267 0.683623527236675 2.15439117023136 6.1238673342868 "1850"
"582" 62 62 0.3886469332553 1 0.355272671466968 0.726364832970631 2.22717027871583 5.7183441022396 "2021"
"583" 67 67 0.987294503504236 1 0.619145898634699 0.712226366399485 2.4151361620631 7.80257956748807 "1850"
"584" 62 62 0.832433273704435 1 0.514466068082549 0.697433064543308 2.55148080640321 8.84663578095231 "2021"
"585" 67 67 0.706367078956015 1 0.558530330668245 0.725743438269117 2.31037138964175 6.45567055683956 "1850"
"586" 62 62 0.349893502770637 1 0.529535214118981 0.711610972615891 2.34734236228186 6.97281517365698 "2021"
"587" 67 67 0.999519482865444 1 0.656773412136433 0.769525210974979 2.80019806728743 9.97081040369736 "1850"
"588" 62 62 0.946316990109002 1 0.380048505520386 0.652095869978031 2.30210877751684 6.55694807520319 "2021"
"589" 67 67 0.902872514944829 1 0.615694738715461 0.724822208654229 2.45944391462453 7.24836644484495 "1850"
"590" 62 62 0.961154764765519 1 0.529985118979974 0.733086992695079 2.70259831929199 9.74539688626943 "2021"
"591" 67 67 0.990435582191558 1 0.620439724254146 0.668598879396551 2.33011140812004 7.43373543843928 "1850"
"592" 62 62 0.588970583264144 1 0.518272557507755 0.670515422419337 2.27782116498456 6.64571186434991 "2021"
"593" 67 67 0.999519482865444 1 0.679085345375179 0.752802869797306 2.68105248149121 9.13374937931333 "1850"
"594" 62 62 0.629139345476225 1 0.440347334328838 0.658522022254792 1.99688807402632 5.26908997432631 "2021"
"595" 67 67 0.972252992291458 1 0.648572784685305 0.764456648226921 2.89347029789505 11.5279802097146 "1850"
"596" 62 62 0.940613148931856 1 0.403063258170884 0.779498346202915 2.92291487379512 10.376674424057 "2021"
"597" 67 67 0.996251199821151 1 0.612928079752403 0.670500493704038 2.39070105961667 7.46799545067991 "1850"
"598" 62 62 0.876962732140352 1 0.508187893127536 0.771717152488896 2.80107352911328 10.3793142782236 "2021"
"599" 67 67 0.972252992291458 1 0.716953006934912 0.749409107116131 2.77223714997215 10.4231696967561 "1850"
"600" 62 62 0.451192142785266 1 0.538238307510599 0.819566748208491 2.51277515064678 7.7836560509705 "2021"
"601" 67 67 0.999973837150712 1 0.601748327924174 0.705725746425999 2.49757422328811 7.92655005352297 "1850"
"602" 62 62 0.508701645771911 1 0.517015632015937 0.672249411055549 2.1463715451118 6.40043541482104 "2021"
"603" 67 67 1 1 0.6845904946292 0.779097355223581 2.86104035570733 10.4096476080111 "1850"
"604" 62 62 0.67928959703724 1 0.446767633456161 0.746104829161713 2.54531164051363 7.93804044228075 "2021"
"605" 67 67 0.751794481373051 1 0.593908563952885 0.739670586504731 2.62827225243982 8.73561598434454 "1850"
"606" 62 62 0.618498088352618 1 0.410820097847669 0.679853425956924 2.31452852604587 9.19445126377915 "2021"
"607" 67 67 0.916501773512305 1 0.561443664656795 0.695978983284205 2.39301506744232 7.12345122334702 "1850"
"608" 62 62 0.570553269096229 1 0.51202025430955 0.78228826821337 2.8348697307181 10.306381827879 "2021"
"609" 67 67 0.972252992291458 1 0.586679192163823 0.779064538861759 2.88795532116969 10.7967150934558 "1850"
"610" 62 62 0.889486705367449 1 0.431704018653422 0.758421396914226 2.55877409485491 8.25477266612337 "2021"
"611" 67 67 0.999684436282843 1 0.609028181659386 0.746143776138806 2.81009714642922 10.6593243645183 "1850"
"612" 62 62 0.937462948227876 1 0.445270449527657 0.786335183065686 3.45215465348524 14.7164770330953 "2021"
"613" 67 67 0.986078059604971 1 0.696011713468033 0.815996103722713 3.09376294685955 12.7268034595244 "1850"
"614" 62 62 0.79422163288036 1 0.523383253305267 0.719162575175332 2.75988697183305 10.4275961720014 "2021"
"615" 67 67 1 1 0.599730431743275 0.650603919687956 2.34833814831512 6.99855980112496 "1850"
"616" 62 62 0.948768682196493 1 0.461959966719221 0.718388284870111 2.28440096229248 6.20154525263633 "2021"
"617" 67 67 0.988912917574393 1 0.547251416501478 0.73631163579151 2.46734617537425 7.69656028275559 "1850"
"618" 62 62 0.476967665210701 1 0.43531741913232 0.68672288952487 2.27753135390954 7.40115056123665 "2021"
"619" 67 67 1 1 0.613713700847647 0.758803159309973 2.65758828358448 8.57332878221864 "1850"
"620" 62 62 0.782086507163412 1 0.524127327870827 0.754460908619649 2.57611179178608 8.75860505792196 "2021"
"621" 67 67 0.751794481373051 1 0.629692782090832 0.736741372056197 2.49553845659088 7.79488708788004 "1850"
"622" 62 62 0.44272125649308 1 0.459858676911565 0.694523409760159 2.24650445840491 6.35910238995544 "2021"
"623" 67 67 0.999999999999998 1 0.643176495644206 0.743216975908731 2.50984269132713 7.64841866096656 "1850"
"624" 62 62 0.8638243765913 1 0.466890347345949 0.642584397926955 2.11236919606424 6.02353523115135 "2021"
"625" 67 67 0.993373186208265 1 0.637240939209261 0.714169014361847 2.42979551267208 7.29090904284894 "1850"
"626" 62 62 0.656837326671892 1 0.471177706799969 0.770790052926291 2.76380012021882 9.07528247731518 "2021"
"627" 67 67 0.990435582191558 1 0.619390411963233 0.750257637950398 2.62090350385368 9.02948900046033 "1850"
"628" 62 62 0.713383968853175 1 0.51345840779747 0.745006144397446 2.42434244564837 6.75498062242346 "2021"
"629" 67 67 0.61198877278762 1 0.560823410590475 0.74539122099418 2.38701088886272 6.52489207807825 "1850"
"630" 62 62 0.931376215823681 1 0.431858412931391 0.772466876681606 2.92255950966182 11.1505149105709 "2021"
"631" 67 67 0.980453299801125 1 0.615255269180928 0.762284212796957 2.58994810561908 8.40036693198394 "1850"
"632" 62 62 0.883458197081966 1 0.472231911256129 0.750564525279293 2.79278787335166 9.73158003041304 "2021"
"633" 67 67 0.987705376312911 1 0.587364079995901 0.776984981193157 2.68458312758162 8.60876226846119 "1850"
"634" 62 62 0.885269484166018 1 0.511734467018816 0.70531815899221 2.59799224393423 9.38342196095901 "2021"
"635" 67 67 0.999069152030793 1 0.601257169111782 0.755284146386056 2.56124143768963 7.81308077841367 "1850"
"636" 62 62 0.949195206707508 1 0.455933626751492 0.776554401550243 2.98604717595652 11.6115972901436 "2021"
"637" 67 67 1 1 0.548593432938628 0.726691940421398 2.52501718262924 7.87160723293276 "1850"
"638" 62 62 0.939723298229656 1 0.500666871234509 0.705968408941653 2.45950183820409 7.75754636993637 "2021"
"639" 67 67 0.916501773512305 1 0.556588500812349 0.740053710918724 2.66443699810809 9.9605833735762 "1850"
"640" 62 62 0.384012201218366 1 0.566748515249623 0.700913725092456 2.5860816755778 9.16388930240768 "2021"
"641" 67 67 0.999973837150712 1 0.54964442792923 0.671400460545188 2.41507480512144 8.42594480520894 "1850"
"642" 62 62 0.416917718370534 1 0.423664057278141 0.653508818805872 2.19941991312076 6.67509510340278 "2021"
"643" 67 67 0.980559005882333 1 0.673619325936153 0.784030662901364 3.11433592986997 12.9557443209985 "1850"
"644" 62 62 0.521002753199373 1 0.458930083139311 0.741694555501154 2.35713285528972 6.76630091391499 "2021"
"645" 67 67 0.991888792266873 1 0.553838707351329 0.700094119573346 2.31744856579529 6.79177823339626 "1850"
"646" 62 62 0.934339419855712 1 0.532873595984197 0.80692517089576 3.1403868933602 12.1082835043463 "2021"
"647" 67 67 0.815565680178565 1 0.554980534229197 0.763755716418565 2.4992048792035 8.382458117018 "1850"
"648" 62 62 0.84401391251646 1 0.48584812313928 0.720528788353162 2.42317337713826 9.12123022615112 "2021"
"649" 67 67 0.999973837150712 1 0.672862282724649 0.759204496291751 2.68282936221747 8.42372926756999 "1850"
"650" 62 62 0.661919655820951 1 0.520973099344422 0.756165075126743 2.45910011635266 7.01334348796889 "2021"
"651" 67 67 0.993373186208265 1 0.558149972590198 0.67205055777299 2.22643454180006 6.44381591501885 "1850"
"652" 62 62 0.57659808124715 1 0.536684440081293 0.753331831342387 2.6474488075459 9.39931422667164 "2021"
"653" 67 67 0.988367918983142 1 0.613272699711071 0.720780831286253 2.52359700414219 8.37900113493804 "1850"
"654" 62 62 0.901944581423426 1 0.513282875894451 0.701106547183743 2.33049440332502 7.21438584417103 "2021"
"655" 67 67 0.999529429703735 1 0.554324776292106 0.724673695770277 2.59062433823416 8.21144436067135 "1850"
"656" 62 62 0.931437673359514 1 0.548573681892009 0.713251768578173 2.65804793013192 9.58375871076475 "2021"
"657" 67 67 0.999582184588666 1 0.668486576243841 0.685632737350673 2.41896286965753 7.46680742019042 "1850"
"658" 62 62 0.698852030884009 1 0.529851184003535 0.635114249671458 2.3279317784019 8.60962166518763 "2021"
"659" 67 67 0.991888792266873 1 0.586161662677916 0.732799169711671 2.34624968806045 6.74132835616067 "1850"
"660" 62 62 0.668298757640154 1 0.43775046738627 0.705066601776074 2.37234530469876 7.18873350841597 "2021"
"661" 67 67 0.815565680178565 1 0.592549636071152 0.759443884803418 2.85807130992777 11.3148298757196 "1850"
"662" 62 62 0.589810112203142 1 0.384822195706439 0.579547024498151 2.04418751071733 5.6290446025241 "2021"
"663" 67 67 0.999902809868048 1 0.556345522650443 0.712371526718709 2.38267952066679 7.66367765685378 "1850"
"664" 62 62 0.423973249297392 1 0.511983892320123 0.726970284844569 2.33196448360257 7.08802604201019 "2021"
"665" 67 67 0.996251199821151 1 0.640169506524109 0.734092862378429 2.60733157262728 8.63079906889352 "1850"
"666" 62 62 0.408782836130401 1 0.421367137328101 0.796661965745622 2.84554291360825 10.0949953899577 "2021"
"667" 67 67 1 1 0.621783494127191 0.693557101377988 2.41049232597604 7.34444705125014 "1850"
"668" 62 62 0.956388086858921 1 0.407841254028619 0.671868098946312 2.27523340259197 6.76629267808259 "2021"
"669" 67 67 0.987705376312911 1 0.593162186389634 0.735866810895044 2.79279398285674 11.5193746704206 "1850"
"670" 62 62 0.454014223822764 1 0.463217113766703 0.7212980477149 2.26831879285265 5.98449672051657 "2021"
"671" 67 67 0.999519482865444 1 0.631949852096478 0.773759456862717 2.80734592171394 9.88924666520879 "1850"
"672" 62 62 0.365207537241113 1 0.534840301809888 0.747458430822479 2.53028807189912 8.40427721673717 "2021"
"673" 67 67 0.981477298808799 1 0.610061847786979 0.747286841583231 2.52467424854148 8.04373569064118 "1850"
"674" 62 62 0.160798998674787 1 0.478550945536648 0.747422196826497 2.24945080013689 5.96019572963316 "2021"
"675" 67 67 0.98009780053174 1 0.617612234582806 0.727825969516728 2.87059758884098 11.1778629548692 "1850"
"676" 62 62 0.65939085274789 1 0.491977814883503 0.750019877154766 2.81212639698572 10.5320603328831 "2021"
"677" 67 67 0.931993621529274 1 0.543406497799777 0.752036201417983 2.48286791030992 7.58350694395171 "1850"
"678" 62 62 0.353398400418936 1 0.487736165333947 0.80416186544111 2.31422906005847 5.87378082760547 "2021"
"679" 67 67 0.992933646010238 1 0.55686988818673 0.740125171015628 2.56914346006915 9.33418552420038 "1850"
"680" 62 62 0.410232059274691 1 0.487745656503259 0.732208148713858 2.81612570726594 10.0805394627698 "2021"
"681" 67 67 0.998024191635048 1 0.567563480227316 0.703199055529817 2.39921791532071 8.15913497848715 "1850"
"682" 62 62 0.87939225130988 1 0.470216607245677 0.67259979860325 2.35242839469901 7.44800840589561 "2021"
"683" 67 67 0.982779483849391 1 0.599507604225032 0.744933009893531 2.83551192934666 11.1250386040204 "1850"
"684" 62 62 0.882818490014132 1 0.519917487319844 0.732018932448254 2.53451924692598 8.52612825371979 "2021"
"685" 67 67 0.98009780053174 1 0.618585969024235 0.728559815632827 2.62221461727354 8.69135371626389 "1850"
"686" 62 62 0.885840578942804 1 0.568662184815393 0.696975884446094 2.88365339456265 10.6357976949221 "2021"
"687" 67 67 0.992933646010238 1 0.592665296402886 0.718251945176187 2.36989329930319 7.08437591110064 "1850"
"688" 62 62 0.965034529495302 1 0.497015232772651 0.657364205604835 2.64959427046631 10.1607393016364 "2021"
"689" 67 67 0.998610745461397 1 0.575195471432507 0.812398176540494 2.56326998582005 8.10464580929636 "1850"
"690" 62 62 0.841651247552517 1 0.569982436305243 0.804790584408689 3.2182310264476 12.4258255234339 "2021"
"691" 67 67 0.988912917574393 1 0.590945008856697 0.688097750010968 2.28903997991872 6.89000704822099 "1850"
"692" 62 62 0.885289531035594 1 0.440339420992351 0.670293848269615 2.48524231421404 9.2882175578272 "2021"
"693" 67 67 0.999069152030793 1 0.616758321368002 0.686129345898548 2.35639617693493 7.65320168597428 "1850"
"694" 62 62 0.684920150799404 1 0.479222891134501 0.68480413669025 1.92673427490521 5.16952841547048 "2021"
"695" 67 67 0.981477298808799 1 0.634530970918521 0.692855775339013 2.4398489829639 7.94125983272324 "1850"
"696" 62 62 0.616003998319088 1 0.421818325526888 0.673936823776011 2.16638749607763 5.72199066109093 "2021"
"697" 67 67 0.990435582191558 1 0.592983170587672 0.700932855526907 2.39090100484038 7.89192564067093 "1850"
"698" 62 62 0.429322117091837 1 0.414874633854045 0.822197950536746 3.54239850179821 17.661193024484 "2021"
"699" 67 67 0.776031503353162 1 0.591463967665513 0.71841970832815 2.3592004492597 6.99539888727685 "1850"
"700" 62 62 0.63359299630907 1 0.451903590756177 0.673673690079186 2.11477282489891 5.71198671437061 "2021"
"701" 67 67 0.998024191635048 1 0.633425080636439 0.668916939174784 2.37235090381303 7.90894653531211 "1850"
"702" 62 62 0.394675405758964 1 0.441638167029449 0.670533828034727 2.28219975361533 6.13681143855555 "2021"
"703" 67 67 0.999582184588666 1 0.593530013755665 0.746298591186656 2.58207544131357 8.21134176394436 "1850"
"704" 62 62 0.776085626193649 1 0.462045028091937 0.763982649466715 2.50144487236858 7.58692402799324 "2021"
"705" 67 67 0.990653629676281 1 0.610745060150582 0.693760617987104 2.40009367896622 7.26084764096848 "1850"
"706" 62 62 0.49810584846495 1 0.509774658970006 0.833758719264806 2.7420366548688 10.2234278306413 "2021"
"707" 67 67 0.991888792266873 1 0.662016903540432 0.717981540511983 2.8249394247823 11.1235583150296 "1850"
"708" 62 62 0.855718445199515 1 0.471380789595578 0.802523717072412 3.02411070748611 10.4408223003724 "2021"
"709" 67 67 0.999069152030793 1 0.573953818303084 0.709982947520162 2.34676404560042 6.45071085547409 "1850"
"710" 62 62 0.70086097604639 1 0.363515643676166 0.786529590632332 3.52001171630788 16.6885831613718 "2021"
"711" 67 67 0.751794481373051 1 0.64208946197 0.77659899609351 2.73883731885729 9.31288428666934 "1850"
